filename,width,height,class,xmin,ymin,xmax,ymax
2022-02-01-00-00-00-s_png_jpg.rf.5cddcae6cbae042525eca448296ba691.jpg,640,640,taurus,390,379,464,543
2022-02-01-00-00-00-s_png_jpg.rf.5cddcae6cbae042525eca448296ba691.jpg,640,640,pleiades,435,483,455,517
2022-02-01-00-00-00-s_png_jpg.rf.5cddcae6cbae042525eca448296ba691.jpg,640,640,canis_major,260,136,311,239
2022-02-01-00-00-00-s_png_jpg.rf.5cddcae6cbae042525eca448296ba691.jpg,640,640,leo,19,376,164,542
2022-02-01-00-00-00-s_png_jpg.rf.5cddcae6cbae042525eca448296ba691.jpg,640,640,gemini,225,381,331,546
2022-02-01-00-00-00-s_png_jpg.rf.5cddcae6cbae042525eca448296ba691.jpg,640,640,canis_minor,227,333,268,399
2022-06-18-00-00-00-s_png_jpg.rf.59e6176d877fed4c55c73a7d8ea2257d.jpg,640,640,scorpius,203,452,296,605
2022-06-18-00-00-00-s_png_jpg.rf.59e6176d877fed4c55c73a7d8ea2257d.jpg,640,640,bootes,334,105,427,304
2022-06-18-00-00-00-s_png_jpg.rf.59e6176d877fed4c55c73a7d8ea2257d.jpg,640,640,sagittarius,134,437,202,552
2022-06-18-00-00-00-s_png_jpg.rf.59e6176d877fed4c55c73a7d8ea2257d.jpg,640,640,moon,27,462,64,518
2022-06-18-00-00-00-s_png_jpg.rf.59e6176d877fed4c55c73a7d8ea2257d.jpg,640,640,aquila,87,201,177,381
2022-06-18-00-00-00-s_png_jpg.rf.59e6176d877fed4c55c73a7d8ea2257d.jpg,640,640,lyra,176,88,207,139
2022-04-10-00-00-00-s_png_jpg.rf.5a546ed0555b7550ac441cfa89968802.jpg,640,640,gemini,492,382,612,559
2022-04-10-00-00-00-s_png_jpg.rf.5a546ed0555b7550ac441cfa89968802.jpg,640,640,moon,504,449,530,507
2022-04-10-00-00-00-s_png_jpg.rf.5a546ed0555b7550ac441cfa89968802.jpg,640,640,bootes,141,405,222,596
2022-04-10-00-00-00-s_png_jpg.rf.5a546ed0555b7550ac441cfa89968802.jpg,640,640,canis_minor,502,293,545,360
2022-04-10-00-00-00-s_png_jpg.rf.5a546ed0555b7550ac441cfa89968802.jpg,640,640,scorpius,39,97,90,210
2022-11-20-00-00-00-s_png_jpg.rf.5cc4a866424d92321807ddda42feafaa.jpg,640,640,pleiades,214,435,232,462
2022-11-20-00-00-00-s_png_jpg.rf.5cc4a866424d92321807ddda42feafaa.jpg,640,640,taurus,172,380,239,480
2022-11-20-00-00-00-s_png_jpg.rf.5cc4a866424d92321807ddda42feafaa.jpg,640,640,orion,97,242,156,388
2022-11-20-00-00-00-s_png_jpg.rf.5cc4a866424d92321807ddda42feafaa.jpg,640,640,gemini,20,461,117,616
2022-11-20-00-00-00-s_png_jpg.rf.5cc4a866424d92321807ddda42feafaa.jpg,640,640,canis_major,41,105,95,233
2022-11-20-00-00-00-s_png_jpg.rf.5cc4a866424d92321807ddda42feafaa.jpg,640,640,canis_minor,2,361,31,433
2022-12-20-00-00-00-n_png_jpg.rf.5ba98ef47a9bd51707091c82b0b95015.jpg,640,640,ursa_major,371,0,455,227
2022-10-30-00-00-00-s_png_jpg.rf.5d20b9f3265ef26d04ad884364e23820.jpg,640,640,pleiades,131,455,145,480
2022-10-30-00-00-00-s_png_jpg.rf.5d20b9f3265ef26d04ad884364e23820.jpg,640,640,taurus,84,380,150,486
2022-10-30-00-00-00-s_png_jpg.rf.5d20b9f3265ef26d04ad884364e23820.jpg,640,640,orion,0,250,55,406
2022-10-30-00-00-00-s_png_jpg.rf.5d20b9f3265ef26d04ad884364e23820.jpg,640,640,cygnus,445,494,555,640
2022-12-21-00-00-00-s_png_jpg.rf.5e01610a9a563ab6b9c363f9472bbc48.jpg,640,640,pleiades,349,401,366,422
2022-12-21-00-00-00-s_png_jpg.rf.5e01610a9a563ab6b9c363f9472bbc48.jpg,640,640,taurus,301,332,373,434
2022-12-21-00-00-00-s_png_jpg.rf.5e01610a9a563ab6b9c363f9472bbc48.jpg,640,640,orion,224,203,279,332
2022-12-21-00-00-00-s_png_jpg.rf.5e01610a9a563ab6b9c363f9472bbc48.jpg,640,640,gemini,156,370,246,534
2022-12-21-00-00-00-s_png_jpg.rf.5e01610a9a563ab6b9c363f9472bbc48.jpg,640,640,canis_major,146,87,208,207
2022-12-21-00-00-00-s_png_jpg.rf.5e01610a9a563ab6b9c363f9472bbc48.jpg,640,640,canis_minor,142,315,167,362
2022-09-18-00-00-00-s_png_jpg.rf.5dfdf961242be487999efdc81dda2ca9.jpg,640,640,lyra,430,86,464,179
2022-09-18-00-00-00-s_png_jpg.rf.5dfdf961242be487999efdc81dda2ca9.jpg,640,640,cygnus,339,73,427,220
2022-09-18-00-00-00-s_png_jpg.rf.5dfdf961242be487999efdc81dda2ca9.jpg,640,640,aquila,365,317,451,469
2022-09-18-00-00-00-s_png_jpg.rf.5dfdf961242be487999efdc81dda2ca9.jpg,640,640,pleiades,0,61,18,95
2022-12-16-00-00-00-n_png_jpg.rf.5e5370d53481572ed1df8a36a0bb8237.jpg,640,640,ursa_major,368,413,456,640
orion_constellation_039_png_jpg.rf.5e1291a083caeb24c81eedd07facea82.jpg,640,640,orion,278,193,362,372
2022-11-30-00-00-00-s_png_jpg.rf.5ccf228d4d8d127e4a53deb4f2bdc7e2.jpg,640,640,pleiades,264,462,278,481
2022-11-30-00-00-00-s_png_jpg.rf.5ccf228d4d8d127e4a53deb4f2bdc7e2.jpg,640,640,taurus,218,384,286,510
2022-11-30-00-00-00-s_png_jpg.rf.5ccf228d4d8d127e4a53deb4f2bdc7e2.jpg,640,640,orion,141,252,194,396
2022-11-30-00-00-00-s_png_jpg.rf.5ccf228d4d8d127e4a53deb4f2bdc7e2.jpg,640,640,gemini,66,450,154,617
2022-11-30-00-00-00-s_png_jpg.rf.5ccf228d4d8d127e4a53deb4f2bdc7e2.jpg,640,640,canis_major,81,110,137,238
2022-11-30-00-00-00-s_png_jpg.rf.5ccf228d4d8d127e4a53deb4f2bdc7e2.jpg,640,640,canis_minor,45,362,79,417
orion_constellation_040_png_jpg.rf.5d9f7d06ceadc7fadd9c22d57c1638ae.jpg,640,640,orion,269,280,353,482
2022-07-24-00-00-00-s_png_jpg.rf.5dc69f95c2b66a17f330905d8311c959.jpg,640,640,scorpius,252,513,387,640
2022-07-24-00-00-00-s_png_jpg.rf.5dc69f95c2b66a17f330905d8311c959.jpg,640,640,bootes,439,87,566,331
2022-07-24-00-00-00-s_png_jpg.rf.5dc69f95c2b66a17f330905d8311c959.jpg,640,640,sagittarius,199,489,273,612
2022-07-24-00-00-00-s_png_jpg.rf.5dc69f95c2b66a17f330905d8311c959.jpg,640,640,aquila,158,251,260,426
2022-07-24-00-00-00-s_png_jpg.rf.5dc69f95c2b66a17f330905d8311c959.jpg,640,640,lyra,247,131,285,193
2022-07-24-00-00-00-s_png_jpg.rf.5dc69f95c2b66a17f330905d8311c959.jpg,640,640,cygnus,168,52,243,235
2022-10-09-00-00-00-s_png_jpg.rf.5d7ffcab0b31fd8b28e7a507c2eda4d6.jpg,640,640,lyra,514,21,550,129
2022-10-09-00-00-00-s_png_jpg.rf.5d7ffcab0b31fd8b28e7a507c2eda4d6.jpg,640,640,cygnus,414,26,513,181
2022-10-09-00-00-00-s_png_jpg.rf.5d7ffcab0b31fd8b28e7a507c2eda4d6.jpg,640,640,aquila,460,313,536,436
2022-10-09-00-00-00-s_png_jpg.rf.5d7ffcab0b31fd8b28e7a507c2eda4d6.jpg,640,640,moon,242,342,292,415
2022-10-09-00-00-00-s_png_jpg.rf.5d7ffcab0b31fd8b28e7a507c2eda4d6.jpg,640,640,pleiades,98,137,106,158
2022-10-09-00-00-00-s_png_jpg.rf.5d7ffcab0b31fd8b28e7a507c2eda4d6.jpg,640,640,taurus,39,119,112,223
2022-05-10-00-00-00-n_png_jpg.rf.5fe15cc04567133b7427a30863bdc30e.jpg,640,640,ursa_major,121,369,237,598
2022-05-10-00-00-00-n_png_jpg.rf.5fe15cc04567133b7427a30863bdc30e.jpg,640,640,lyra,468,403,528,480
2022-05-10-00-00-00-n_png_jpg.rf.5fe15cc04567133b7427a30863bdc30e.jpg,640,640,cygnus,459,201,566,390
2022-09-04-00-00-00-n_png_jpg.rf.5ccdc7340914c5ef48baf7793812b0e1.jpg,640,640,cassiopeia,304,166,363,314
2022-09-04-00-00-00-n_png_jpg.rf.5ccdc7340914c5ef48baf7793812b0e1.jpg,640,640,pleiades,558,330,584,372
2022-10-15-00-00-00-n_png_jpg.rf.5e593a01e01f5c73b89052963dc4a1f8.jpg,640,640,moon,512,188,568,291
2022-10-15-00-00-00-n_png_jpg.rf.5e593a01e01f5c73b89052963dc4a1f8.jpg,640,640,cassiopeia,208,134,298,272
2022-11-02-00-00-00-n_png_jpg.rf.5f62e057b2e34f923d47a60e5d91c81e.jpg,640,640,cassiopeia,167,427,240,534
2022-06-14-00-00-00-s_png_jpg.rf.5f74841ef0d600c6b5cc60818623fa12.jpg,640,640,scorpius,146,0,253,171
2022-06-14-00-00-00-s_png_jpg.rf.5f74841ef0d600c6b5cc60818623fa12.jpg,640,640,bootes,255,321,367,535
2022-06-14-00-00-00-s_png_jpg.rf.5f74841ef0d600c6b5cc60818623fa12.jpg,640,640,sagittarius,63,37,151,175
2022-06-14-00-00-00-s_png_jpg.rf.5f74841ef0d600c6b5cc60818623fa12.jpg,640,640,moon,191,96,225,157
2022-06-14-00-00-00-s_png_jpg.rf.5f74841ef0d600c6b5cc60818623fa12.jpg,640,640,aquila,12,252,102,455
2022-06-14-00-00-00-s_png_jpg.rf.5f74841ef0d600c6b5cc60818623fa12.jpg,640,640,lyra,91,509,130,569
2022-06-14-00-00-00-n_png_jpg.rf.5fae01d2a83a8da4773c07ef08a5fc59.jpg,640,640,ursa_major,47,86,126,405
2022-06-14-00-00-00-n_png_jpg.rf.5fae01d2a83a8da4773c07ef08a5fc59.jpg,640,640,cygnus,386,60,493,281
2022-06-14-00-00-00-n_png_jpg.rf.5fae01d2a83a8da4773c07ef08a5fc59.jpg,640,640,cassiopeia,317,514,405,640
2022-04-06-00-00-00-s_png_jpg.rf.5f8f15c07b5f6d7cdd38613181c21edb.jpg,640,640,gemini,445,398,573,567
2022-04-06-00-00-00-s_png_jpg.rf.5f8f15c07b5f6d7cdd38613181c21edb.jpg,640,640,bootes,72,433,144,634
2022-04-06-00-00-00-s_png_jpg.rf.5f8f15c07b5f6d7cdd38613181c21edb.jpg,640,640,canis_minor,463,283,503,345
2022-04-06-00-00-00-s_png_jpg.rf.5f8f15c07b5f6d7cdd38613181c21edb.jpg,640,640,leo,224,329,368,476
2022-04-06-00-00-00-s_png_jpg.rf.5f8f15c07b5f6d7cdd38613181c21edb.jpg,640,640,scorpius,0,64,31,213
messier_m45_006_png_jpg.rf.5e539b001dcdf124d5cd4f85f7af6f55.jpg,640,640,pleiades,201,495,221,532
2022-09-10-00-00-00-n_png_jpg.rf.5f9d8a4b3febb6cb715f0d40059ab79b.jpg,640,640,pleiades,546,373,569,430
2022-04-23-00-00-00-n_png_jpg.rf.5d5a9e6337af842f980c4271bade4ce7.jpg,640,640,ursa_major,158,66,279,206
2022-04-23-00-00-00-n_png_jpg.rf.5d5a9e6337af842f980c4271bade4ce7.jpg,640,640,lyra,471,313,525,378
2022-04-23-00-00-00-n_png_jpg.rf.5d5a9e6337af842f980c4271bade4ce7.jpg,640,640,cygnus,423,415,561,594
2022-08-15-00-00-00-s_png_jpg.rf.6018f31496b506162762efe757a75283.jpg,640,640,lyra,296,479,330,570
2022-08-15-00-00-00-s_png_jpg.rf.6018f31496b506162762efe757a75283.jpg,640,640,cygnus,218,434,293,607
2022-08-15-00-00-00-s_png_jpg.rf.6018f31496b506162762efe757a75283.jpg,640,640,sagittarius,295,47,354,155
2022-08-15-00-00-00-s_png_jpg.rf.6018f31496b506162762efe757a75283.jpg,640,640,aquila,235,247,320,381
2022-08-15-00-00-00-s_png_jpg.rf.6018f31496b506162762efe757a75283.jpg,640,640,moon,36,247,77,310
2022-08-08-00-00-00-n_png_jpg.rf.5eddeb1543f96c87513f9bb26744538c.jpg,640,640,cassiopeia,360,202,398,361
messier_m45_027_png_jpg.rf.5ea3f3a88d49536c671814192ee1d24e.jpg,640,640,pleiades,326,260,345,295
2022-05-31-00-00-00-s_png_jpg.rf.60f171a1f8108a164d653c348902215d.jpg,640,640,scorpius,157,441,246,611
2022-05-31-00-00-00-s_png_jpg.rf.60f171a1f8108a164d653c348902215d.jpg,640,640,bootes,269,108,358,292
2022-05-31-00-00-00-s_png_jpg.rf.60f171a1f8108a164d653c348902215d.jpg,640,640,leo,456,193,584,329
2022-05-31-00-00-00-s_png_jpg.rf.60f171a1f8108a164d653c348902215d.jpg,640,640,sagittarius,73,452,152,567
2022-05-31-00-00-00-s_png_jpg.rf.60f171a1f8108a164d653c348902215d.jpg,640,640,aquila,36,197,117,370
2022-05-31-00-00-00-s_png_jpg.rf.60f171a1f8108a164d653c348902215d.jpg,640,640,lyra,117,49,161,116
2022-06-12-00-00-00-s_png_jpg.rf.602c433d06614cd9d7e35d328dd863dc.jpg,640,640,scorpius,140,482,245,640
2022-06-12-00-00-00-s_png_jpg.rf.602c433d06614cd9d7e35d328dd863dc.jpg,640,640,bootes,280,122,383,330
2022-06-12-00-00-00-s_png_jpg.rf.602c433d06614cd9d7e35d328dd863dc.jpg,640,640,sagittarius,68,476,147,587
2022-06-12-00-00-00-s_png_jpg.rf.602c433d06614cd9d7e35d328dd863dc.jpg,640,640,moon,281,467,332,549
2022-06-12-00-00-00-s_png_jpg.rf.602c433d06614cd9d7e35d328dd863dc.jpg,640,640,aquila,30,183,117,394
2022-06-12-00-00-00-s_png_jpg.rf.602c433d06614cd9d7e35d328dd863dc.jpg,640,640,lyra,120,69,167,145
2022-06-21-00-00-00-n_png_jpg.rf.5fb09d9e72bda4e73c1488a59ace03e0.jpg,640,640,ursa_major,55,144,127,455
2022-06-21-00-00-00-n_png_jpg.rf.5fb09d9e72bda4e73c1488a59ace03e0.jpg,640,640,cygnus,371,28,469,232
2022-06-21-00-00-00-n_png_jpg.rf.5fb09d9e72bda4e73c1488a59ace03e0.jpg,640,640,cassiopeia,333,488,437,596
2022-07-21-00-00-00-n_png_jpg.rf.602de3b489ef27913b06982a68d16ca1.jpg,640,640,ursa_major,33,319,129,572
2022-07-21-00-00-00-n_png_jpg.rf.602de3b489ef27913b06982a68d16ca1.jpg,640,640,cassiopeia,340,307,411,470
2022-06-21-00-00-00-s_png_jpg.rf.5f8f299f2e8203cd46fcab4b0b95455d.jpg,640,640,scorpius,204,471,308,640
2022-06-21-00-00-00-s_png_jpg.rf.5f8f299f2e8203cd46fcab4b0b95455d.jpg,640,640,bootes,343,125,435,306
2022-06-21-00-00-00-s_png_jpg.rf.5f8f299f2e8203cd46fcab4b0b95455d.jpg,640,640,sagittarius,119,442,212,587
2022-06-21-00-00-00-s_png_jpg.rf.5f8f299f2e8203cd46fcab4b0b95455d.jpg,640,640,aquila,95,227,174,392
2022-06-21-00-00-00-s_png_jpg.rf.5f8f299f2e8203cd46fcab4b0b95455d.jpg,640,640,lyra,180,86,215,146
2022-04-07-00-00-00-s_png_jpg.rf.5e3c215554928cb1e0049bb02aff2478.jpg,640,640,gemini,476,63,586,212
2022-04-07-00-00-00-s_png_jpg.rf.5e3c215554928cb1e0049bb02aff2478.jpg,640,640,bootes,112,9,191,225
2022-04-07-00-00-00-s_png_jpg.rf.5e3c215554928cb1e0049bb02aff2478.jpg,640,640,canis_minor,482,266,525,337
2022-04-07-00-00-00-s_png_jpg.rf.5e3c215554928cb1e0049bb02aff2478.jpg,640,640,leo,259,153,397,296
2022-04-07-00-00-00-s_png_jpg.rf.5e3c215554928cb1e0049bb02aff2478.jpg,640,640,scorpius,11,432,60,546
2022-01-19-00-00-00-n_png_jpg.rf.61261aa661cef40e714e28d54e6258e7.jpg,640,640,ursa_major,347,154,444,413
2022-01-19-00-00-00-n_png_jpg.rf.61261aa661cef40e714e28d54e6258e7.jpg,640,640,cassiopeia,63,115,138,285
moon_015_png_jpg.rf.5e3f09344a7ed6fa66f52f94d852c341.jpg,640,640,moon,270,345,404,530
2022-12-04-00-00-00-n_png_jpg.rf.5ff1047ccacce4f304297811fa031b14.jpg,640,640,ursa_major,372,509,435,640
2022-05-01-00-00-00-n_png_jpg.rf.5fcff61dbea310fa64b12a65cce1e03a.jpg,640,640,ursa_major,143,390,274,574
2022-05-01-00-00-00-n_png_jpg.rf.5fcff61dbea310fa64b12a65cce1e03a.jpg,640,640,lyra,478,293,538,371
2022-05-01-00-00-00-n_png_jpg.rf.5fcff61dbea310fa64b12a65cce1e03a.jpg,640,640,cygnus,444,69,564,282
2022-07-03-00-00-00-s_png_jpg.rf.6194e2a874da6a785d32eb4eb726b963.jpg,640,640,scorpius,222,490,329,640
2022-07-03-00-00-00-s_png_jpg.rf.6194e2a874da6a785d32eb4eb726b963.jpg,640,640,bootes,367,98,471,308
2022-07-03-00-00-00-s_png_jpg.rf.6194e2a874da6a785d32eb4eb726b963.jpg,640,640,sagittarius,148,476,213,585
2022-07-03-00-00-00-s_png_jpg.rf.6194e2a874da6a785d32eb4eb726b963.jpg,640,640,aquila,114,270,201,422
2022-07-03-00-00-00-s_png_jpg.rf.6194e2a874da6a785d32eb4eb726b963.jpg,640,640,lyra,191,110,234,174
2022-07-03-00-00-00-s_png_jpg.rf.6194e2a874da6a785d32eb4eb726b963.jpg,640,640,cygnus,111,11,188,212
2022-04-27-00-00-00-s_png_jpg.rf.610efdbab8d26e52966b76abf4e1ae61.jpg,640,640,scorpius,59,46,142,183
2022-04-27-00-00-00-s_png_jpg.rf.610efdbab8d26e52966b76abf4e1ae61.jpg,640,640,bootes,179,376,250,564
2022-04-27-00-00-00-s_png_jpg.rf.610efdbab8d26e52966b76abf4e1ae61.jpg,640,640,leo,346,310,483,470
2022-05-17-00-00-00-s_png_jpg.rf.604d1f7933d0a356565da16ee999c3ab.jpg,640,640,scorpius,71,0,192,164
2022-05-17-00-00-00-s_png_jpg.rf.604d1f7933d0a356565da16ee999c3ab.jpg,640,640,bootes,216,349,298,541
2022-05-17-00-00-00-s_png_jpg.rf.604d1f7933d0a356565da16ee999c3ab.jpg,640,640,leo,395,296,540,456
2022-05-17-00-00-00-s_png_jpg.rf.604d1f7933d0a356565da16ee999c3ab.jpg,640,640,moon,152,93,190,178
2022-05-17-00-00-00-s_png_jpg.rf.604d1f7933d0a356565da16ee999c3ab.jpg,640,640,lyra,41,562,86,627
2022-03-24-00-00-00-n_png_jpg.rf.5f3dfa487706672cd594fad1580a57f7.jpg,640,640,ursa_major,223,93,370,224
cassiopeia_constellation_004_png_jpg.rf.62165700a9b0dd4b3945831464accb3c.jpg,640,640,cassiopeia,46,82,413,433
2022-03-29-00-00-00-s_png_jpg.rf.63d2c573fe1d07a1a14eca6064d024e1.jpg,640,640,gemini,438,79,549,239
2022-03-29-00-00-00-s_png_jpg.rf.63d2c573fe1d07a1a14eca6064d024e1.jpg,640,640,bootes,90,2,162,196
2022-03-29-00-00-00-s_png_jpg.rf.63d2c573fe1d07a1a14eca6064d024e1.jpg,640,640,canis_minor,447,267,485,327
2022-03-29-00-00-00-s_png_jpg.rf.63d2c573fe1d07a1a14eca6064d024e1.jpg,640,640,leo,246,178,361,302
orion_constellation_008_png_jpg.rf.61e593ceb0a3daba05f1bd1f973c6a13.jpg,640,640,orion,233,150,417,440
2022-02-13-00-00-00-s_png_jpg.rf.62c0031820fc716130d223576f8b6961.jpg,640,640,orion,394,124,457,274
2022-02-13-00-00-00-s_png_jpg.rf.62c0031820fc716130d223576f8b6961.jpg,640,640,pleiades,535,361,556,391
2022-02-13-00-00-00-s_png_jpg.rf.62c0031820fc716130d223576f8b6961.jpg,640,640,taurus,475,264,560,408
2022-02-13-00-00-00-s_png_jpg.rf.62c0031820fc716130d223576f8b6961.jpg,640,640,canis_major,316,32,376,137
2022-02-13-00-00-00-s_png_jpg.rf.62c0031820fc716130d223576f8b6961.jpg,640,640,leo,97,317,255,481
2022-02-13-00-00-00-s_png_jpg.rf.62c0031820fc716130d223576f8b6961.jpg,640,640,gemini,312,281,418,454
2022-02-13-00-00-00-s_png_jpg.rf.62c0031820fc716130d223576f8b6961.jpg,640,640,canis_minor,311,229,344,309
2022-02-13-00-00-00-s_png_jpg.rf.62c0031820fc716130d223576f8b6961.jpg,640,640,moon,371,361,408,419
2022-05-20-00-00-00-n_png_jpg.rf.62014ab62a317e800d11f2cec5339b7c.jpg,640,640,ursa_major,119,340,234,582
2022-05-20-00-00-00-n_png_jpg.rf.62014ab62a317e800d11f2cec5339b7c.jpg,640,640,lyra,455,464,525,547
2022-05-20-00-00-00-n_png_jpg.rf.62014ab62a317e800d11f2cec5339b7c.jpg,640,640,cygnus,447,264,572,472
2022-01-24-00-00-00-n_png_jpg.rf.623b5bef39d969c0972b524a150bf493.jpg,640,640,ursa_major,356,238,455,477
2022-01-24-00-00-00-n_png_jpg.rf.623b5bef39d969c0972b524a150bf493.jpg,640,640,cassiopeia,69,157,156,311
2022-03-03-00-00-00-n_png_jpg.rf.6237d5a260e3cbb0fb09a14b83ddc16a.jpg,640,640,ursa_major,259,122,411,272
2022-03-03-00-00-00-n_png_jpg.rf.6237d5a260e3cbb0fb09a14b83ddc16a.jpg,640,640,cassiopeia,81,514,148,640
2022-03-04-00-00-00-s_png_jpg.rf.6369755d41076d79269503d0ba55951b.jpg,640,640,orion,467,322,526,481
2022-03-04-00-00-00-s_png_jpg.rf.6369755d41076d79269503d0ba55951b.jpg,640,640,taurus,551,149,630,287
2022-03-04-00-00-00-s_png_jpg.rf.6369755d41076d79269503d0ba55951b.jpg,640,640,canis_major,370,468,448,589
2022-03-04-00-00-00-s_png_jpg.rf.6369755d41076d79269503d0ba55951b.jpg,640,640,leo,153,175,284,296
2022-03-04-00-00-00-s_png_jpg.rf.6369755d41076d79269503d0ba55951b.jpg,640,640,gemini,351,145,454,291
2022-03-04-00-00-00-s_png_jpg.rf.6369755d41076d79269503d0ba55951b.jpg,640,640,canis_minor,365,306,390,351
2022-03-04-00-00-00-s_png_jpg.rf.6369755d41076d79269503d0ba55951b.jpg,640,640,bootes,0,0,43,165
cassiopeia_constellation_009_png_jpg.rf.6480af29576642a93cca1464e896b5c3.jpg,640,640,cassiopeia,91,156,429,551
2022-06-12-00-00-00-s_png_jpg.rf.626145991e5e95ba6990d2f818d8e04c.jpg,640,640,scorpius,172,458,274,621
2022-06-12-00-00-00-s_png_jpg.rf.626145991e5e95ba6990d2f818d8e04c.jpg,640,640,bootes,295,68,395,276
2022-06-12-00-00-00-s_png_jpg.rf.626145991e5e95ba6990d2f818d8e04c.jpg,640,640,sagittarius,98,474,175,584
2022-06-12-00-00-00-s_png_jpg.rf.626145991e5e95ba6990d2f818d8e04c.jpg,640,640,moon,309,417,358,498
2022-06-12-00-00-00-s_png_jpg.rf.626145991e5e95ba6990d2f818d8e04c.jpg,640,640,aquila,51,191,134,401
2022-06-12-00-00-00-s_png_jpg.rf.626145991e5e95ba6990d2f818d8e04c.jpg,640,640,lyra,130,61,176,136
orion_constellation_050_png_jpg.rf.63fbd6127f3208a70553c441530a1f2e.jpg,640,640,orion,2,147,299,434
2022-12-26-00-00-00-n_png_jpg.rf.62141ed25ab29f6624ffb3f55f8d5568.jpg,640,640,ursa_major,371,0,468,242
2022-01-11-00-00-00-n_png_jpg.rf.650d04b9986c68c6fa6e3885a68b8866.jpg,640,640,ursa_major,343,87,434,353
2022-01-11-00-00-00-n_png_jpg.rf.650d04b9986c68c6fa6e3885a68b8866.jpg,640,640,cassiopeia,32,184,117,340
2022-07-01-00-00-00-s_png_jpg.rf.65d17a7b67b192d8165ad8bd8a4df6cd.jpg,640,640,scorpius,236,496,344,640
2022-07-01-00-00-00-s_png_jpg.rf.65d17a7b67b192d8165ad8bd8a4df6cd.jpg,640,640,bootes,362,134,465,357
2022-07-01-00-00-00-s_png_jpg.rf.65d17a7b67b192d8165ad8bd8a4df6cd.jpg,640,640,sagittarius,172,498,239,614
2022-07-01-00-00-00-s_png_jpg.rf.65d17a7b67b192d8165ad8bd8a4df6cd.jpg,640,640,aquila,130,256,206,410
2022-07-01-00-00-00-s_png_jpg.rf.65d17a7b67b192d8165ad8bd8a4df6cd.jpg,640,640,lyra,206,126,243,186
2022-07-01-00-00-00-s_png_jpg.rf.65d17a7b67b192d8165ad8bd8a4df6cd.jpg,640,640,cygnus,123,19,203,214
2022-03-23-00-00-00-s_png_jpg.rf.625b81906225e3f8719c6621d6d4454c.jpg,640,640,moon,0,82,26,179
2022-03-23-00-00-00-s_png_jpg.rf.625b81906225e3f8719c6621d6d4454c.jpg,640,640,gemini,425,378,553,543
2022-03-23-00-00-00-s_png_jpg.rf.625b81906225e3f8719c6621d6d4454c.jpg,640,640,bootes,36,434,143,640
2022-03-23-00-00-00-s_png_jpg.rf.625b81906225e3f8719c6621d6d4454c.jpg,640,640,canis_minor,440,290,475,358
2022-03-23-00-00-00-s_png_jpg.rf.625b81906225e3f8719c6621d6d4454c.jpg,640,640,leo,213,328,346,480
2022-09-21-00-00-00-n_png_jpg.rf.63a135c78de203f5b25d63841fd8922a.jpg,640,640,pleiades,529,354,554,405
2022-09-21-00-00-00-n_png_jpg.rf.63a135c78de203f5b25d63841fd8922a.jpg,640,640,cassiopeia,229,315,309,470
moon_016_png_jpg.rf.62a9b6f9c1094ccf2c7c9a43a59219b4.jpg,640,640,moon,242,296,374,462
2022-11-03-00-00-00-n_png_jpg.rf.660ea6e8022d1e66a24279d49dc90e0e.jpg,640,640,cassiopeia,153,146,244,252
2022-09-07-00-00-00-s_png_jpg.rf.64fe9a122a5ffff93d1d5c4b9ea6a039.jpg,640,640,lyra,397,435,427,527
2022-09-07-00-00-00-s_png_jpg.rf.64fe9a122a5ffff93d1d5c4b9ea6a039.jpg,640,640,cygnus,310,407,388,558
2022-09-07-00-00-00-s_png_jpg.rf.64fe9a122a5ffff93d1d5c4b9ea6a039.jpg,640,640,aquila,335,188,413,323
2022-09-07-00-00-00-s_png_jpg.rf.64fe9a122a5ffff93d1d5c4b9ea6a039.jpg,640,640,moon,340,41,378,104
moon_004_png_jpg.rf.6500b3d615fec126df8a4dd2243852b9.jpg,640,640,moon,0,82,99,199
2022-03-18-00-00-00-s_png_jpg.rf.6473a3743b8aeaa2bf20a1a5ff3210b3.jpg,640,640,moon,191,308,228,382
2022-03-18-00-00-00-s_png_jpg.rf.6473a3743b8aeaa2bf20a1a5ff3210b3.jpg,640,640,bootes,7,430,85,640
2022-03-18-00-00-00-s_png_jpg.rf.6473a3743b8aeaa2bf20a1a5ff3210b3.jpg,640,640,gemini,382,381,488,538
2022-03-18-00-00-00-s_png_jpg.rf.6473a3743b8aeaa2bf20a1a5ff3210b3.jpg,640,640,canis_minor,401,289,430,346
2022-03-18-00-00-00-s_png_jpg.rf.6473a3743b8aeaa2bf20a1a5ff3210b3.jpg,640,640,leo,178,334,298,464
2022-10-14-00-00-00-s_png_jpg.rf.663c390691f1f1ba320ee9b20acf0507.jpg,640,640,pleiades,122,458,137,488
2022-10-14-00-00-00-s_png_jpg.rf.663c390691f1f1ba320ee9b20acf0507.jpg,640,640,taurus,64,383,142,517
2022-10-14-00-00-00-s_png_jpg.rf.663c390691f1f1ba320ee9b20acf0507.jpg,640,640,moon,93,454,118,498
2022-10-14-00-00-00-s_png_jpg.rf.663c390691f1f1ba320ee9b20acf0507.jpg,640,640,cygnus,453,409,564,583
moon_005_png_jpg.rf.6655988a25bb08432f1467f9f9713f0f.jpg,640,640,moon,55,112,150,226
